source_row_id,source_record_id,metric_family,canonical_geography_id,source_geography_code,source_geography_name,year,disaster_type,value_numeric,unit,promotion_status,source_snapshot_sha256,notes
bnpbsrc_6157a7ec0f33c8bc4ad84cd1,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1303,1302.0,SOLOK,2013,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_617fea493c6a6cd5104642b6,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_627a4da36ff77556be76c77f,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1307,1306,AGAM,2024,TANAH LONGSOR,2,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_62d7a92df3fc8d28a5fac43b,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1309,1308,PASAMAN,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_62f015768240fd01a93dc659,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1311,1310,DHARMASRAYA,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_62f9d6f2eb48365e4dbde246,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2022,ALL_RECORDED_DISASTERS,8,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_630a25d32e197f2b2de41013,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2014,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_63811658938039b418ec8efb,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_63dce00914b9b76b3bfe06fa,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1309,1308.0,PASAMAN,2024,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_63e349030cb4a5fdfff3580c,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1301,1309.0,KEPULAUAN MENTAWAI,2010,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_65b620ef57204c29133ae6a1,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_65b80d82c0cce8e50cdc9b51,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1308,1307.0,LIMA PULUH KOTA,2015,ALL_RECORDED_DISASTERS,9,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_65eccc641a9919eb3948fc9e,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_6646b1dfa19fe26c0c65430e,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1307,1306.0,AGAM,2018,ALL_RECORDED_DISASTERS,8,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_667c02ad436a624ecf7ce2e0,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_66cf9e08151f3adb99a96c1d,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2015,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_67cf4fe361856fd6e445e57b,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2020,ALL_RECORDED_DISASTERS,68,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_682ccfe94fa02421a0962315,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_68bab95013610f5e761155a8,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1301,1309.0,KEPULAUAN MENTAWAI,2016,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_68d427bca40f57b0b9e6e730,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2021,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_68e77a3a38c3fec45a17522e,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1309,1308.0,PASAMAN,2023,ALL_RECORDED_DISASTERS,15,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_697cef10b92517a445234b52,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_69bdab85fbfb6141dc131256,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,BANJIR,1075,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_6aef9f45c363c6015f2b69bb,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_6aff3672cf649fb22961277e,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_6b108308c9ea80b5ea3356b7,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_6b55b79c6b1e13c519a7f6db,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1375,1375.0,KOTA BUKITTINGGI,2022,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_6be9b7d0cf51765d36d4d53a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1373,1373.0,KOTA SAWAHLUNTO,2014,ALL_RECORDED_DISASTERS,15,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_6c09b50a11ff7dad3930a731,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1304,1303,SIJUNJUNG,2024,BANJIR,5,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_6c0fdea61a153412499fb754,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2021,ALL_RECORDED_DISASTERS,4,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_6c5acd06dfde2248012d296d,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_6c9f25d9c27e816639ac738f,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1372,1372,KOTA SOLOK,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_6cae0e3cffef11fee398277e,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_6cc1cb153a8f8c87f7fa1e04,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1307,1306,AGAM,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_6d74017f0ea700c9ea4f0965,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_6e5fedcc5f9f87d19b5101a4,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1305,1304.0,TANAH DATAR,2022,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_6e8661419149380fa22859d4,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1305,1304.0,TANAH DATAR,2013,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_6f75c61c82c53ae85875c376,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1302,1301.0,PESISIR SELATAN,2011,ALL_RECORDED_DISASTERS,7,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_70236b65cdeecc562c11b02e,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2016,ALL_RECORDED_DISASTERS,19,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_7259d8fc0c32f0d2bb87c470,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2018,ALL_RECORDED_DISASTERS,7,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_72b0e1333ab8e1c7884468d3,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1312,1312,PASAMAN BARAT,2024,KEBAKARAN HUTAN DAN LAHAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_72d225f9b8d14a719f49abc6,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1372,1372,KOTA SOLOK,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_72f148c57475d4c91bfd05b7,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2011,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_7330fab55e4ccd1c4102c6ea,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1303,1302.0,SOLOK,2024,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_741288dd71f0a4f09f8afaa0,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_74355540fbb86519a1930a10,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1311,1310,DHARMASRAYA,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_74914cf268a91fa284109630,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2022,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_74ca0b0ee1e2a3f9fa6091be,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_75f0273180304f93894ed442,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1376,1376.0,KOTA PAYAKUMBUH,2017,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_75f6eccbacc0b02643d6c590,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1311,1310,DHARMASRAYA,2024,BANJIR,4698,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_76183cdc90d0b54c80fe1c72,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_76bef0e966a3b6607fed3eb6,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2018,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
